,text,re,fav
18,"['grahamad', 'mayb', 'aircraft', 'on', 'stop', 'get', 'tamp', 'flight', 'keep', 'ey', 'httpstcobrvxm']",0,0
19,"['jrprimeau', 'ye', 'us', 'link', 'send', 'us', 'ful', 'nam', 'trueblu', 'numb', 'wel', 'tak', 'peek', 'confirm', 'ev', 'httpstcojtxkhonia']",0,1
20,"['bagoniason', 'sorry', 'hear', 'son', 'pleas', 'dm', 'confirm', 'cod', 'httpstcoxsmyplfyg']",0,0
21,"['pereirator', 'angelresto', 'wel', 'soda', 'could', 'want', 'onboard', 'flight', 'want', 'hel', 'httpstcofxaqjxn']",0,0
22,"['grahamad', 'aircraft', 'flight', 'delay', 'leav', 'prevy', 'airport', 'cur', 'est', 'depart', 'tim', 'p', 'httpstcolhtaxgfak']",0,0
23,"['jrprimeau', 'custom', 'carry', 'jetblu', 'plu', 'card', 'entitl', 'first', 'bag', 'fre', 'jetblu', 'flight', 'along', 'httpstcoveymstk']",0,0
24,"['nicolemurray', 'on', 'travel', 'plan', 'disrupt', 'nev', 'fun', 'hear', 'plan', 'scheduled', 'op', 'httpstcokzzgbphv']",0,0
25,"['aluckenbil', 'saf', 'pri', 'andrew', 'know', 'cancel', 'frust', 'best', 'av', 'httpstcozkqwluwx']",0,0
26,"['nicolemurray', 'pleas', 'reach', 'airport', 'crewmemb', 'latest', 'info', 'regard', 'flight', 'theyr', 'best', 'sourc', 'upd']",0,0
27,"['nycdeuxl', 'darn', 'tak', 'clos', 'look', 'detail', 'spec', 'off', 'avail', 'connect', 'flyf', 'onboard']",0,0
28,"['nicolemurray', 'understand', 'frust', 'nicol', 'what', 'flight', 'return', 'flight']",0,0
29,"['nycdeuxl', 'hiy', 'refer', 'earn', 'trueblu', 'point', 'per', 'elig', 'doll', 'spent', 'amazon', 'purchas', 'mad', 'httpstcoemrvtucrd']",0,0
30,"['keithvell', 'hey', 'kei', 'dont', 'upd', 'info', 'next', 'schedule', 'extend', 'continu', 'keep', 'ey']",0,0
31,"['amelietrieu', 'httpstcodrxaqrcef']",0,0
32,"['camilarp', 'know', 'yo', 'excit', 'book', 'next', 'adv', 'hav', 'yet', 'annount', 'sh', 'httpstcocjxwqny']",0,0
33,"['sbankst', 'hello', 'ye', 'try', 'tak', 'look', 'send', 'us', 'ful', 'nam', 'sixlet', 'confirm', 'cod', 'via', 'dm', 'thank']",0,0
34,"['nicolastell', 'thank', 'send', 'flight', 'delay', 'due', 'weath', 'airport', 'crew', 'continu', 'httpstcoftpydmw']",0,0
35,"['nicolastell', 'know', 'tough', 'delay', 'sorry', 'inconveny', 'nico', 'flight', 'refer']",0,0
36,"['shirakaiserm', 'hav', 'annount']",0,0
37,"['shirakaiserm', 'hey', 'shir', 'hop', 'schedule', 'extend', 'releas', 'soon', 'upd', 'yet', 'hang']",0,0
38,"['nickyrn', 'hi', 'nicol', 'understand', 'frust', 'apolog', 'inconveny', 'flight', 'del', 'httpstconkdrldxksp']",0,0
39,"['tylersonlin', 'flight', 'taxy']",0,0
40,"['guildsus', 'lov', 'gest', 'behalf', 'crew', 'happiest', 'birthday', 'sus', 'thank', 'celebr', 'us']",0,0
41,"['kavodschool', 'lik', 'com', 'anoth', 'delay', 'flight', 'airport', 'crew', 'upd', 'upd', 'becom', 'httpstcouwxglmr']",0,0
42,"['rockannarol', 'httpstcoaokagfx']",0,1
43,"['fishward', 'thank', 'kind', 'word']",0,0
44,"['lclm', 'thank', 'apolog', 'delay', 'pass', 'feedback', 'way', 'soon']",0,0
45,"['lclm', 'sorry', 'hear', 'flight', 'numb']",0,0
46,"['aluckenbil', 'thank', 'hang', 'andrew', 'wel', 'pass', 'feedback']",0,0
47,"['jwledoux', 'samjr', 'tweet', 'sent', 'hav', 'mad', 'schedule', 'extend', 'annount', 'yet', 'com', 'soon']",0,0
48,"['simonedetempl', 'hi', 'hav', 'mad', 'schedule', 'extend', 'annount', 'com', 'soon', 'stay', 'tun']",0,0
49,"['kguspalm', 'hav', 'mad', 'annount', 'yet', 'soon']",0,0
50,"['decadeskid', 'hear']",0,1
51,"['moccianick', 'hi', 'what', 'flight', 'numb']",0,0
52,"['decadeskid', 'go', 'httpstcopqpupfcyq']",0,1
53,"['tonang', 'lov', 'know', 'custom', 'want', 'see', 'us', 'fly', 'visit', 'httpstcoljuaiqc', 'mak', 'voic', 'heard']",0,0
54,"['davewilliam', 'bostonlog', 'httpstcoylnmfwyo']",0,3
55,"['mszsnap', 'spring', 'weath', 'ev', 'settl', 'us', 'link', 'send', 'us', 'ful', 'nam', 'six', 'let', 'confirm', 'httpstcoarutqhcfel']",0,1
56,"['shaynapilnick', 'flyseaborn', 'hi', 'shayn', 'sorry', 'hear', 'understand', 'frust', 'situ', 'pl', 'httpstcofspsewbaw']",0,0
57,"['tylersonlin', 'hear', 'flight', 'hasnt', 'depart', 'yet', 'estim', 'ar', 'tim', 'pm', 'httpstcosmqyrhfdth']",0,1
58,"['magicalamod', 'hi', 'dalin', 'ther', 'dat', 'set', 'yet', 'next', 'schedule', 'extend', 'us', 'releas', 'flight', 'si', 'httpstconigfhmn']",0,0
59,"['jericsson', 'hi', 'jen', 'wev', 'reply', 'dm']",0,0
60,"['scottsmithtexa', 'oh', 'good', 'pleas', 'let', 'us', 'know', 'encount', 'problem']",0,0
61,"['jinglinbaby', 'look', 'lik', 'wait', 'gat', 'op', 'hop', 'soon', 'alic']",0,0
62,"['sammsum', 'hi', 'samanth', 'sorry', 'hear', 'receiv', 'spec', 'er', 'yo', 'welcom', 'giv', 'us', 'httpstcofjazfxwbh']",0,0
63,"['scottsmithtexa', 'hi', 'scot', 'sorry', 'hear', 'yo', 'troubl', 'receiv', 'er', 'ent', 'httpstcoahbntkrlz']",0,0
64,"['nikwiljun', 'good', 'morn', 'rich', 'ontim', 'perform', 'flight', 'wel', 'let', 'know', 'soon', 'poss', 'httpstcowyurfygb']",0,0
65,"['debbyinnyc', 'good', 'morn', 'prevy', 'flight', 'morn', 'flight']",0,0
66,"['dogm', 'sorry', 'hear', 'maureen', 'pleas', 'reach', 'inflight', 'crewmemb', 'see', 'ther', 'anoth', 'seat', 'mov']",0,0
67,"['edv', 'sound', 'lik', 'yo', 'almost', 'ed', 'thank', 'loyal', 'mosa']",0,0
68,"['cmbrit', 'sound', 'lik', 'frust', 'coupl', 'day', 'car', 'sorry', 'wel', 'get', 'way', 'soon', 'httpstcodkjqrusxw']",0,0
69,"['nickzurawsk', 'lucky', 'nick', 'stretch', 'enjoy']",0,1
70,"['cmbrit', 'doesnt', 'sound', 'good', 'car', 'help']",0,0
71,"['jeffdoug', 'sorry', 'dont', 'upd', 'info', 'flight', 'yo', 'airport', 'pleas', 'reach', 'crew', 'assist']",0,0
72,"['trop', 'happy', 'ear', 'birthday', 'acac', 'thank', 'includ', 'us', 'celebr']",0,1
73,"['michael', 'anxy', 'wait', 'annount', 'michael', 'shouldnt', 'much', 'long']",0,1
74,"['snowboard', 'darn', 'sorry', 'christy', 'glad', 'hear', 'fin', 'ar']",0,0
75,"['trop', 'hey', 'girl', 'gre', 'see', 'heard', 'might', 'birthday', 'tru']",0,0
76,"['manzillafirefox', 'taxy', 'monit', 'flight', 'stat', 'httpstcodqdnejwy']",0,0
77,"['brunchbackwh', 'darn', 'pleas', 'dm', 'confirm', 'cod', 'us', 'link', 'httpstcoxsmyplfyg']",0,1
78,"['snowboard', 'reach', 'airport', 'bag', 'ar', 'short', 'sorry', 'inconveny']",0,0
79,"['brunchbackwh', 'set', 'entertain', 'whol', 'flight']",0,0
80,"['snowboard', 'apolog', 'delay', 'bag']",0,0
81,"['jturn', 'dont', 'releas', 'dat', 'yet', 'wel', 'sur', 'keep', 'post']",0,0
82,"['sheridanberg', 'look', 'lik', 'weath', 'caus', 'delay', 'cancel', 'right']",0,0
83,"['dbltrbl', 'look', 'good']",0,1
84,"['jnschachner', 'thank', 'feedback', 'wel', 'sur', 'pass', 'along', 'wev', 'left', 'littl', 'someth', 'travel', 'httpstcolrjeii']",0,0
85,"['jnschachner', 'oh', 'sorry', 'hear', 'reach', 'inflight', 'crew', 'flight']",0,0
86,"['dbltrbl', 'stretch', 'enjoy']",0,1
87,"['sheridanberg', 'inform', 'show', 'flight', 'taxy', 'inflight', 'crew', 'dat', 'httpstcogovhniaws']",0,0
88,"['jnschachner', 'ye', 'josh', 'march', 'april', 'wel', 'off', 'two', 'kosh', 'snack', 'passov', 'cranberry', 'raisin', 'mix', 'potato', 'pop']",0,0
89,"['johnnymorrison', 'hi', 'john', 'new', 'board', 'process', 'allow', 'us', 'bet', 'util', 'whol', 'plan', 'board', 'httpstcofzxnusupv']",0,0
90,"['sheridanberg', 'oh', 'flight', 'cancel', 'rebook', 'next', 'avail', 'flight', 'cancel', 'res', 'httpstcogwzdpcjg']",0,0
91,"['wickedsmaaaht', 'pleas', 'us', 'link', 'send', 'confirm', 'cod', 'nam', 'reserv', 'httpstcoxsmyplfyg']",0,0
92,"['wickedsmaaaht', 'definit', 'bum', 'abl', 'send', 'us', 'sixlet', 'confirm', 'cod', 'via', 'dm', 'wed', 'lik', 'tak', 'look']",0,0
93,"['ryom', 'understand', 'frust', 'today', 'flight', 'youl', 'dm', 'us', 'confirm', 'cod', 'httpstconuohiqchuf']",0,0
94,"['davidmizrahid', 'show', 'estim', 'depart', 'tim', 'morn', 'hop', 'mak', 'exam']",0,0
95,"['loudibell', 'oh', 'let', 'inflight', 'crew', 'know', 'could', 'log', 'nee', 'repair', 'process', 'httpstcoaiwubjdpf']",0,0
96,"['davidmizrahid', 'sorry', 'hear', 'what', 'flight']",0,0
97,"['estevezbr', 'oh', 'hap', 'bri']",0,0
98,"['ryom', 'sad', 'hear', 'feel', 'way', 'hap']",0,0
99,"['musichustleint', 'apprecy', 'feedback', 'alway', 'look', 'way', 'improv', 'wel', 'sur', 'shar', 'httpstcocxavmbwxbk']",0,0
100,"['kavodschool', 'that', 'lik', 'hear', 'thank', 'kind', 'word', 'wel', 'sur', 'crew', 'see']",0,0
101,"['shigeoiwamiy', 'oh', 'man', 'sorry', 'disappoint', 'seat', 'hop', 'abl', 'catch', 'least', 'httpstcosnzejajad']",0,0
102,"['snooz', 'sorry', 'hear', 'know', 'crew', 'work', 'reunit', 'bag', 'quick', 'poss']",0,0
103,"['djpegleg', 'airport', 'crewmemb', 'everyth', 'ens', 'seat', 'togeth', 'dm', 'conf', 'httpstcogqmzbhla']",1,1
104,"['gregpoo', 'hear', 'frust', 'situ', 'wel', 'pass', 'along', 'airport', 'sorry', 'inconveny', 'caus']",0,0
105,"['gregpoo', 'understand', 'that', 'frust', 'greg', 'show', 'flight', 'estim', 'leav', 'pm', 'httpstcovtfsavkwyj']",0,0
106,"['ralphperezl', 'hear', 'that', 'definit', 'id', 'apprecy', 'paty', 'ralph']",0,0
107,"['cavsjt', 'flight', 'stop', 'salt', 'lak', 'techfuel', 'stop']",0,0
108,"['kgoldschmit', 'uh', 'oh', 'sorry', 'karian']",0,0
109,"['romainlapeyr', 'flight', 'qual', 'compens', 'courtesy', 'issu', 'cred', 'httpstcojqicz']",0,0
110,"['romainlapeyr', 'thank', 'romain', 'abl', 'provid', 'reimburs', 'expens', 'nee', 'c', 'httpstcogcwhpxwfpm']",0,0
111,"['joshs', 'hi', 'josh', 'thank', 'mak', 'us', 'aw', 'problem', 'show', 'flight', 'delay', 'due', 'mainten', 'httpstcouhacvuhqx']",0,0
112,"['theonlyshamsy', 'sorry', 'hear', 'pleas', 'send', 'us', 'detail', 'dm', 'wel', 'tak', 'clos', 'look', 'httpstcoxsmyplfyg']",0,0
113,"['tylergold', 'youd', 'lik', 'dm', 'us', 'sixlet', 'confirm', 'cod', 'httpstcoxsmyplfyg']",0,0
114,"['tylergold', 'wev', 'receiv', 'inform', 'flight', 'show', 'plan', 'nee', 'maint', 'httpstcoibvgdqgep']",0,0
115,"['romainlapeyr', 'happy', 'tak', 'look', 'see', 'flight', 'qual', 'compens', 'romain', 'pleas', 'us', 'th', 'httpstcokqswywkmox']",0,0
116,"['laurenlivinroom', 'board', 'process', 'exact', 'every', 'flight', 'abl', 'provid', 'spe', 'httpstcoxqiuwtirk']",0,0
117,"['jealuxury', 'gotch', 'wasnt', 'charg', 'reserv', 'pleas', 'famy', 'speak', 'airport', 'crewmemb', 'httpstcojsvgvt']",0,0
118,"['mathlis', 'hi', 'lis', 'nonrefund', 'far', 'requir', 'chang', 'fee', 'diff', 'airf', 'chang', 'mad', 'httpstcoaqeyhrrzv']",0,0
119,"['jealuxury', 'thank', 'jorg', 'sec', 'reason', 'pleas', 'delet', 'inform', 'publ', 'tweet']",0,0
120,"['jealuxury', 'ar', 'pul', 'anyth', 'confirm', 'cod', 'pleas', 'ver', 'send', 'dm', 'nam', 'httpstcodjofowu']",0,0
121,"['andlaurabe', 'happy', 'abl', 'get', 'bag', 'aqu', 'went', 'beyond', 'mak', 'sur', 'lo', 'httpstcohcvypnmt']",0,0
122,"['jealuxury', 'sur', 'mean', 'jorg', 'happy', 'tak', 'look', 'fee', 'httpstcovcndzhciwj']",0,0
123,"['smil', 'definit', 'bum', 'inflight', 'entertain', 'avail', 'samanth', 'hear', 'yo', 'httpstcoovhncvadip']",0,0
124,"['eyvindurk', 'thank', 'paty', 'eyvind', 'know', 'frust', 'wait']",0,0
125,"['tylergold', 'sorry', 'confus', 'email', 'compens', 'com', 'within', 'day', 'complet', 'flight', 'httpstcouvpwgbddk']",0,0
126,"['tylergold', 'flight', 'review', 'depart', 'poss', 'compens', 'email', 'inform', 'us', 'ar', 'within', 'day']",0,0
127,"['austinhunt', 'thank', 'paty', 'austin', 'crewmemb', 'airport', 'get', 'ev', 'httpstcojabcbjf']",0,0
128,"['katherin', 'dm', 'confirm', 'cod', 'tak', 'look']",0,0
129,"['hannrzbananrz', 'hang', 'sint', 'sorry', 'discomfort']",0,0
130,"['tylergold', 'show', 'flight', 'delay', 'cur', 'taxy', 'apolog', 'inconv', 'httpstcopxbfddcr']",0,0
131,"['katherin', 'evalu', 'delay', 'cancel', 'flight', 'compens', 'bas', 'custom', 'bil', 'r', 'httpstcolwvtfzgpcy']",0,0
132,"['hannrzbananrz', 'sorry', 'long', 'wait', 'hannah', 'know', 'uncomfort', 'wel', 'way', 'soon', 'httpstcojrrlbypwe']",0,0
133,"['katherin', 'unit', 'nev', 'lik', 'hear', 'disappoint', 'expery', 'travel', 'us', 'httpstcoiamslxbn']",0,0
134,"['vangenao', 'dont', 'releas', 'dat', 'yet', 'com', 'soon']",0,0
135,"['drhb', 'thank', 'paty', 'heath', 'know', 'uncomfort', 'wait', 'plan', 'espec', 'httpstcolkytcmdj']",0,0
136,"['sistersinsand', 'flight', 'expect', 'leav', 'raleigh', 'pm']",0,0
137,"['majojoc', 'youv', 'adv', 'via', 'dm', 'dont', 'man', 'bag', 'lost', 'amp', 'found', 'claim', 'via', 'channel', 'pleas', 'c', 'httpstcodjeurhasf']",0,0
138,"['sistersinsand', 'mean', 'raleigh', 'flight']",0,0
139,"['celiasdol', 'expect', 'flight', 'depart', 'tonight', 'thank', 'paty', 'delay', 'courtney']",0,0
140,"['thatdarnzach', 'southpark', 'jcsthemusical', 'sorry', 'ar', 'abl', 'watch', 'show', 'want', 'zach', 'dm', 'con', 'httpstcomnvscjqw']",0,0
141,"['ascharfberg', 'pleas', 'reach', 'crew', 'cant', 'res', 'theyl', 'issu', 'inop', 'tv', 'credit']",0,0
142,"['sistersinsand', 'expect', 'flight', 'cancel', 'know', 'delay', 'id', 'apprecy', 'httpstcofcdmrika']",0,0
143,"['jameskraem', 'hear', 'would', 'disappoint', 'would', 'mind', 'send', 'confirm', 'cod', 'dm']",0,0
144,"['jennybet', 'thank', 'shar', 'jenny', 'wel', 'find', 'pet', 'pass', 'comply']",0,0
145,"['andyfox', 'thank', 'paty', 'andy', 'know', 'delay', 'frust', 'wait', 'wel', 'way', 'asap']",0,0
146,"['jameskraem', 'hi', 'jam', 'pleas', 'reach', 'on', 'inflight', 'crewmemb', 'may', 'abl', 'find', 'somethin', 'httpstcojrttmjwjg']",0,0
147,"['willblumberg', 'know', 'flight', 'delay', 'caus', 'sign', 'disrupt', 'famy', 'plan', 'apolog', 'int', 'httpstcokqfrpxqvx']",1,0
148,"['smith', 'sorry', 'hear', 'flight', 'disrupt', 'frust', 'caus', 'wif', 'httpstcoxipytfpl']",0,1
149,"['sistersinsand', 'pri', 'flight', 'delay', 'maint', 'yet', 'way', 'expect', 'dep', 'httpstcojraercx']",0,0
150,"['lavellep', 'sorry', 'hear', 'pat', 'know', 'must', 'uncomfort', 'smel', 'pleas', 'p', 'httpstcodtckmxvwl']",0,0
151,"['nda', 'ye', 'ye', 'bestcustom', 'httpstcorpehhtfz']",1,2
152,"['suburbanvik', 'pleas', 'us', 'link', 'send', 'sixlet', 'confirm', 'cod', 'httpstcoxsmyplfyg']",0,0
153,"['suburbanvik', 'know', 'delay', 'ar', 'easy', 'apolog', 'inconveny', 'pleas', 'send', 'us', 'sixlet', 'c', 'httpstcowhgqyivo']",0,0
154,"['laurenlivinroom', 'hi', 'laur', 'new', 'board', 'proc', 'util', 'whol', 'leng', 'plan', 'group', 'httpstcozspwtemm']",0,0
155,"['habbot', 'dont', 'word', 'yet', 'heath', 'real', 'soon', 'stay', 'tun']",0,0
156,"['frozenrop', 'hi', 'adam', 'sorry', 'hear', 'situ', 'youd', 'lik', 'pleas', 'send', 'us', 'sixlet', 'conf', 'httpstcomuhwxhfwh']",0,0
157,"['felipezam', 'hi', 'felip', 'youl', 'abl', 'bring', 'long', 'fit', 'overhead', 'bin', 'ord', 'fit', 'httpstcodorzgiip']",0,1
158,"['niborg', 'hi', 'robin', 'thank', 'let', 'us', 'know', 'tvs', 'flight', 'youl', 'receiv', 'credit', 'httpstcozjwwnls']",0,0
159,"['mjmuraca', 'want', 'cancel', 'flight', 'send', 'sixlet', 'confirm', 'cod', 'via', 'dm', 'wel', 'httpstcotjjgpahjv']",0,0
160,"['mjmuraca', 'delay', 'due', 'plan', 'swap', 'maint', 'new', 'depart', 'tim', 'pm', 'httpstcodzgbakdf']",0,0
161,"['mjmuraca', 'sorry', 'hear', 'yo', 'disappoint', 'matthew', 'what', 'flight', 'numb', 'wel', 'tak', 'look', 'caus', 'delay']",0,0
162,"['otterm', 'wel', 'annount', 'extend', 'dat', 'soon', 'stay', 'tun']",0,0
163,"['gstein', 'lov', 'hear', 'wel', 'pass', 'comply', 'greg']",0,0
164,"['jweg', 'wel', 'definit', 'pass', 'appropry', 'team', 'review', 'thank', 'feedback']",0,0
165,"['suspas', 'help', 'joselyn']",0,1
166,"['jonath', 'clear', 'jfkairport', 'dullesairport', 'hey', 'jonath', 'mak', 'suggest', 'off', 'httpstconotrqxv']",0,1
167,"['heartgr', 'know', 'frust', 'gracy', 'bag', 'claim', 'must', 'handl', 'cent', 'bag', 'serv', 'tea', 'httpstcoknkokdgmxz']",0,0
168,"['suspas', 'sorry', 'hear', 'joselyn', 'un', 'giv', 'fre', 'ticket', 'sign', 'trueblu', 'pro', 'httpstcoztmxseo']",0,0
169,"['suspas', 'oh', 'sorry', 'hear', 'joselyn']",0,0
170,"['jackdol', 'sorry', 'hear', 'delay', 'jack', 'look', 'lik', 'flight', 'delay', 'due', 'maint', 'httpstcoumenzcr']",0,1
171,"['suspas', 'hey', 'joselyn', 'what', 'going']",0,0
172,"['benhaguecomedy', 'happy', 'hear', 'ben', 'wel', 'sur', 'let', 'amand', 'kik', 'crew', 'know', 'shout', 'httpstcopithzcsg']",0,1
173,"['ihearthawa', 'strive', 'ontim', 'depart', 'know', 'unexpect', 'delay', 'frust', 'apprecy', 'httpstcogdijtt']",0,0
174,"['carolannront', 'know', 'fly', 'holiday', 'tough', 'espec', 'flight', 'delay', 'thank', 'hang', 'httpstcobfdsjwuqp']",0,0
175,"['mikemhil', 'sorry', 'hear', 'dont', 'see', 'email', 'tv', 'credit', 'next', 'week', 'let', 'us', 'know']",0,0
176,"['lzimberoff', 'that', 'strange', 'happy', 'help', 'seat', 'assign', 'via', 'dm', 'httpstcoxsmyplfyg']",0,0
177,"['sheridanberg', 'hi', 'dont', 'anticip', 'cancel', 'long', 'tax', 'tim', 'delay', 'lik']",0,0
178,"['anc', 'thank', 'suggest']",0,1
179,"['ascharfberg', 'correct', 'look', 'lik', 'flight', 'delay', 'due', 'maint']",0,0
180,"['goody', 'sorry', 'hear', 'expery', 'rob', 'thank', 'shar', 'feedback']",0,0
181,"['ascharfberg', 'thank', 'hang', 'adam', 'aircraft', 'op', 'flight', 'delay', 'ear', 'rout', 'httpstcoigjoboy']",0,0
182,"['lisaeveryth', 'sorry', 'hear', 'yo', 'troubl', 'lis', 'cheapoair', 'act', 'travel', 'ag', 'theyl', 'assist', 'rebook']",0,0
183,"['msilberm', 'understand', 'import', 'plac', 'marc', 'try', 'best', 'hom', 'h', 'httpstcomepnjpqt']",0,0
184,['healypa'],0,0
185,"['weeg', 'glad', 'yo', 'enjoy', 'kevin']",0,0
186,"['rabbireb', 'sorry', 'hear', 'pleas', 'ask', 'inflight', 'crew', 'ther', 'anoth', 'seat', 'could', 'mov', 'end', 'httpstcoveiqbq']",0,1
187,"['prmommydc', 'sorry', 'jenny', 'dont', 'enough', 'inform', 'via', 'soc', 'med', 'team', 'answ', 'pleas', 'httpstcowohymjnpi']",0,0
188,"['prmommydc', 'know', 'bag', 'fun', 'belong', 'process', 'del', 'httpstcoswwefmwf']",0,1
189,"['pamelaatweet', 'hi', 'pamel', 'sorry', 'hear', 'yo', 'troubl', 'abl', 'help', 'vac', 'bookin', 'httpstcoaldgiixdc']",0,0
190,"['hovelm', 'hi', 'ros', 'sorry', 'hear', 'wed', 'lik', 'tak', 'clos', 'look', 'pleas', 'send', 'us', 'confirm', 'cod', 'httpstcocfbstpjzkv']",0,0
191,"['tayalln', 'hi', 'sayl', 'aircraft', 'delay', 'prevy', 'city', 'morn', 'due', 'maint', 'httpstcopxmxtld']",0,1
192,"['plasx', 'awscloud', 'purchas', 'qual', 'point', 'daniel', 'check', 'amazon', 'produc', 'qual', 'fo', 'httpstcofyxbkxcrqo']",0,0
193,"['prmommydc', 'hi', 'jenny', 'understand', 'frust', 'pleas', 'keep', 'work', 'bag', 'team', 'resourc', 'help']",0,0
194,"['rpmcgarvey', 'stil', 'courtesy', 'board', 'gen', 'board', 'act', 'milit', 'personnel', 'custom', 'httpstcofsxayanaz']",0,0
195,"['kron', 'sint', 'apolog', 'inconveny', 'delay', 'er', 'wev', 'respond', 'dm']",0,0
196,"['elkakey', 'jfkairport', 'hi', 'ell', 'wev', 'found', 'friend', 'send', 'us', 'dm', 'us', 'link', 'find', 'way', 'httpstcopeoxvwpq']",0,1
197,"['nystoragek', 'hi', 'mik', 'pleas', 'allow', 'us', 'mom', 'respond', 'dm']",0,1
198,"['mikemhil', 'pleas', 'know', 'delay', 'review', 'compens', 'accord', 'custom', 'bil', 'right', 'httpstcoorwdarkca']",0,0
199,"['mikemhil', 'sorry', 'hear', 'delay', 'mik', 'understand', 'frust', 'wel', 'best', 'get', 'way', 'asap']",0,0
200,"['sedanoespn', 'thank', 'shar', 'us', 'jorg', 'wel', 'mak', 'sur', 'pass', 'kind', 'com']",0,1
201,"['gstein', 'sorry', 'frust', 'greg', 'know', 'delay', 'tough', 'sint', 'apprecy', 'hang', 'httpstcolnoplukm']",0,0
202,"['ctempest', 'welcom', 'back', 'carol', 'thank', 'fly', 'us']",0,1
203,"['benostrand', 'yo', 'welcom']",0,0
204,"['spag', 'soon', 'dont', 'set', 'dat', 'yet', 'stephany', 'soon']",0,0
205,"['nmespin', 'flight', 'happy', 'tak', 'look']",0,1
206,"['snooz', 'told', 'jetblu', 'crewmemb', 'wev', 'ver', 'airport', 'lead', 'ticket', 'c', 'httpstcoqktbqxb']",0,0
207,"['snooz', 'good', 'morn', 'ticket', 'count', 'op', 'hang']",0,0
208,"['jdem', 'know', 'frust', 'delay', 'flight']",0,0
209,"['brillsupport', 'hi', 'catherin', 'fil', 'claim', 'lost', 'found', 'pleas', 'httpstcojybdkxgw']",0,0
210,"['fanml', 'glad', 'first', 'flight', 'togeth', 'on', 'book', 'hop', 'wel', 'see', 'oft']",0,0
211,"['rmotweet', 'sorry', 'hear', 'yo', 'troubl', 'ap', 'try', 'check', 'via', 'mobl', 'websit']",0,0
212,"['jewishbrok', 'hey', 'al', 'think', 'keish', 'pretty', 'gre', 'tsa', 'precheck', 'purchas', 'ev', 'spee']",0,0
213,"['jpark', 'thank', 'let', 'us', 'know', 'hop', 'thing', 'go', 'smooth', 'next', 'tim']",0,0
214,"['elkakey', 'jfkairport', 'also', 'lost', 'tsa', 'checkpoint', 'youl', 'want', 'contact', 'wel', 'httpstcocvhseopn']",0,0
215,"['elkakey', 'jfkairport', 'uh', 'oh', 'hav', 'already', 'pleas', 'fil', 'form', 'httpstcoqwchpffp', 'hop', 'httpstcodwpdbndex']",0,0
216,"['greggterwillig', 'sorry', 'disappoint', 'would', 'wil', 'shar', 'addit', 'detail', 'via', 'dm', 'giv', 'u', 'httpstcodmkigrmsg']",0,0
217,"['morgsonthemoon', 'want', 'explain', 'us', 'tonight', 'via', 'dm', 'tak', 'look']",0,3
218,"['bajaxblast', 'httpstcorcbwoul']",0,0
219,"['prmommydc', 'pleas', 'reach', 'bag', 'team', 'theyl', 'best', 'resourc', 'hop', 'httpstcowpbogxnniv']",0,0
